768,3.00,3.00,BANCARIO,2015-10-03,
769,3.00,3.00,BANCARIO,2015-10-15,
770,3.00,3.00,BANCARIO,2015-10-16,
771,3.00,3.00,BANCARIO,2015-10-17,
772,3.00,3.00,BANCARIO,2015-10-19,
773,3.00,3.00,BANCARIO,2015-10-20,
774,3.00,3.00,BANCARIO,2015-10-21,
775,3.00,3.00,BANCARIO,2015-10-22,
776,3.00,3.00,BANCARIO,2015-10-26,
777,3.00,3.00,BANCARIO,2015-10-27,
778,3.00,3.00,BANCARIO,2015-10-28,
779,3.00,3.00,BANCARIO,2015-10-29,
780,3.00,3.00,BANCARIO,2015-10-30,
781,3.00,3.00,BANCARIO,2015-10-31,
782,3.00,3.00,BANCARIO,2015-11-06,
783,3.00,3.00,BANCARIO,2015-11-18,
784,3.00,3.00,BANCARIO,2015-11-19,
785,3.00,3.00,BANCARIO,2015-11-20,
786,3.00,3.00,BANCARIO,2015-11-23,
787,3.00,3.00,BANCARIO,2015-11-27,
788,3.00,3.00,BANCARIO,2016-01-21,
789,3.00,3.00,BANCARIO,2016-01-22,
790,3.00,3.00,BANCARIO,2016-01-23,
791,3.00,3.00,BANCARIO,2016-01-25,
792,3.00,3.00,BANCARIO,2016-01-26,
793,3.00,3.00,BANCARIO,2016-01-27,
794,3.00,3.00,BANCARIO,2016-01-28,
795,3.00,3.00,BANCARIO,2016-01-29,
796,3.00,3.00,BANCARIO,2016-01-30,
797,3.00,3.00,BANCARIO,2016-02-01,
798,3.00,3.00,BANCARIO,2016-02-02,
799,3.00,3.00,BANCARIO,2016-02-03,
800,3.00,3.00,BANCARIO,2016-02-04,
801,3.00,3.00,BANCARIO,2016-02-05,
802,3.00,3.00,BANCARIO,2016-02-06,
803,3.00,3.00,BANCARIO,2016-02-08,
804,3.00,3.00,BANCARIO,2016-02-09,
805,3.00,3.00,BANCARIO,2016-02-10,
806,3.00,3.00,BANCARIO,2016-02-11,
807,3.00,3.00,BANCARIO,2016-02-12,
808,3.00,3.00,BANCARIO,2016-02-13,
809,3.00,3.00,BANCARIO,2016-02-15,
810,3.00,3.00,BANCARIO,2016-02-16,
811,3.00,3.00,BANCARIO,2016-02-17,
812,3.00,3.00,BANCARIO,2016-02-18,
813,3.00,3.00,BANCARIO,2016-02-19,
814,3.00,3.00,BANCARIO,2016-02-20,
815,3.00,3.00,BANCARIO,2016-02-22,
816,3.00,3.00,BANCARIO,2016-02-23,
817,3.00,3.00,BANCARIO,2016-02-24,
818,3.00,3.00,BANCARIO,2016-02-25,
819,3.00,3.00,BANCARIO,2016-02-26,
820,3.00,3.00,BANCARIO,2016-02-27,
821,3.00,3.00,BANCARIO,2016-02-29,
822,3.00,3.00,BANCARIO,2016-03-01,
823,3.00,3.00,BANCARIO,2016-03-02,
824,3.00,3.00,BANCARIO,2016-03-03,
825,3.00,3.00,BANCARIO,2016-03-04,
826,3.00,3.00,BANCARIO,2016-03-05,
827,3.00,3.00,BANCARIO,2016-03-07,
828,3.00,3.00,BANCARIO,2016-03-08,
829,3.00,3.00,BANCARIO,2016-03-09,
830,3.00,3.00,BANCARIO,2016-03-10,
831,3.00,3.00,BANCARIO,2016-03-11,
832,3.00,3.00,BANCARIO,2016-03-12,
833,3.00,3.00,BANCARIO,2016-03-14,
834,3.00,3.00,BANCARIO,2016-03-15,
835,3.00,3.00,BANCARIO,2016-03-16,
836,3.00,3.00,BANCARIO,2016-03-17,
837,3.00,3.00,BANCARIO,2016-03-18,
838,3.00,3.00,BANCARIO,2016-03-19,
839,3.00,3.00,BANCARIO,2016-03-29,
840,3.00,3.00,BANCARIO,2016-04-05,
841,3.00,3.00,BANCARIO,2016-04-07,
842,3.00,3.00,BANCARIO,2016-04-12,
843,3.00,3.00,BANCARIO,2016-04-19,
844,3.00,3.00,BANCARIO,2016-04-20,
845,3.00,3.00,BANCARIO,2016-04-21,
846,3.00,3.00,BANCARIO,2016-04-22,
847,3.00,3.00,BANCARIO,2016-04-23,
848,3.00,3.00,BANCARIO,2016-04-25,
849,3.00,3.00,BANCARIO,2016-04-26,
850,3.00,3.00,BANCARIO,2016-04-29,
851,3.00,3.00,BANCARIO,2016-05-02,
852,3.00,3.00,BANCARIO,2016-05-03,
853,3.00,3.00,BANCARIO,2016-05-04,
854,3.00,3.00,BANCARIO,2016-05-05,
855,3.00,3.00,BANCARIO,2016-05-06,
856,3.00,3.00,BANCARIO,2016-05-07,
857,3.00,3.00,BANCARIO,2016-05-09,
858,3.00,3.00,BANCARIO,2016-05-10,
859,3.00,3.00,BANCARIO,2016-05-11,
860,3.00,3.00,BANCARIO,2016-05-12,
861,3.00,3.00,BANCARIO,2016-05-13,
862,3.00,3.00,BANCARIO,2016-05-14,
863,3.00,3.00,BANCARIO,2016-05-16,
864,3.00,3.00,BANCARIO,2016-05-17,
865,3.00,3.00,BANCARIO,2016-05-19,
866,3.00,3.00,BANCARIO,2016-05-21,
867,3.00,3.00,BANCARIO,2016-05-23,
868,3.00,3.00,BANCARIO,2016-05-24,
869,3.00,3.00,BANCARIO,2016-05-25,
870,3.00,3.00,BANCARIO,2016-05-26,
871,3.00,3.00,BANCARIO,2016-05-27,
872,3.00,3.00,BANCARIO,2016-05-28,
873,3.00,3.00,BANCARIO,2016-05-30,
874,3.00,3.00,BANCARIO,2016-05-31,
875,3.00,3.00,BANCARIO,2016-06-01,
876,3.00,3.00,BANCARIO,2016-06-02,
877,3.00,3.00,BANCARIO,2016-06-03,
878,3.00,3.00,BANCARIO,2016-06-04,
879,3.00,3.00,BANCARIO,2016-06-06,
880,3.00,3.00,BANCARIO,2016-06-07,
881,3.00,3.00,BANCARIO,2016-06-08,
882,3.00,3.00,BANCARIO,2016-06-09,
883,3.00,3.00,BANCARIO,2016-06-10,
884,3.00,3.00,BANCARIO,2016-06-11,
885,3.00,3.00,BANCARIO,2016-06-13,
886,3.00,3.00,BANCARIO,2016-06-14,
887,3.00,3.00,BANCARIO,2016-06-15,
888,3.00,3.00,BANCARIO,2016-06-16,
889,3.00,3.00,BANCARIO,2016-06-17,
890,3.00,3.00,BANCARIO,2016-06-18,
891,3.00,3.00,BANCARIO,2016-06-20,
892,3.00,3.00,BANCARIO,2016-06-21,
893,3.00,3.00,BANCARIO,2016-06-22,
894,3.00,3.00,BANCARIO,2016-06-23,
895,3.00,3.00,BANCARIO,2016-06-24,
896,3.00,3.00,BANCARIO,2016-06-25,
897,3.00,3.00,BANCARIO,2016-06-27,
898,3.00,3.00,BANCARIO,2016-06-28,
899,3.00,3.00,BANCARIO,2016-06-30,
900,3.00,3.00,BANCARIO,2016-07-01,
901,3.00,3.00,BANCARIO,2016-07-02,
902,3.00,3.00,BANCARIO,2016-07-04,
903,3.00,3.00,BANCARIO,2016-07-05,
904,3.00,3.00,BANCARIO,2016-07-06,
905,3.00,3.00,BANCARIO,2016-07-07,
906,3.00,3.00,BANCARIO,2016-07-08,
907,3.00,3.00,BANCARIO,2016-07-09,
908,3.00,3.00,BANCARIO,2016-07-11,
909,3.00,3.00,BANCARIO,2016-07-12,
910,3.00,3.00,BANCARIO,2016-07-13,
911,3.00,3.00,BANCARIO,2016-07-15,
912,3.00,3.00,BANCARIO,2016-07-16,
913,3.00,3.00,BANCARIO,2016-07-18,
914,3.00,3.00,BANCARIO,2016-07-19,
915,3.00,3.00,BANCARIO,2016-07-20,
916,3.00,3.00,BANCARIO,2016-07-21,
917,3.00,3.00,BANCARIO,2016-07-22,
918,3.00,3.00,BANCARIO,2016-07-23,
919,3.00,3.00,BANCARIO,2016-07-25,
920,3.00,3.00,BANCARIO,2016-07-26,
921,3.00,3.00,BANCARIO,2016-07-27,
922,3.00,3.00,BANCARIO,2016-07-30,
923,3.00,3.00,BANCARIO,2016-08-01,
924,3.00,3.00,BANCARIO,2016-08-02,
925,3.00,3.00,BANCARIO,2016-08-03,
926,3.00,3.00,BANCARIO,2016-08-04,
927,3.00,3.00,BANCARIO,2016-08-05,
928,3.00,3.00,BANCARIO,2016-08-06,
929,3.00,3.00,BANCARIO,2016-08-08,
930,3.00,3.00,BANCARIO,2016-08-09,
931,3.00,3.00,BANCARIO,2016-08-10,
932,3.00,3.00,BANCARIO,2016-08-11,
933,3.00,3.00,BANCARIO,2016-08-12,
934,3.00,3.00,BANCARIO,2016-08-13,
935,3.00,3.00,BANCARIO,2016-08-15,
936,3.00,3.00,BANCARIO,2016-08-16,
937,3.00,3.00,BANCARIO,2016-08-17,
938,3.00,3.00,BANCARIO,2016-08-18,
939,3.00,3.00,BANCARIO,2016-08-20,
940,3.00,3.00,BANCARIO,2016-08-22,
941,3.00,3.00,BANCARIO,2016-08-23,
942,3.00,3.00,BANCARIO,2016-08-24,
943,3.00,3.00,BANCARIO,2016-08-25,
944,3.00,3.00,BANCARIO,2016-08-26,
945,3.00,3.00,BANCARIO,2016-08-27,
946,3.00,3.00,BANCARIO,2016-08-29,
947,3.00,3.00,BANCARIO,2016-08-31,
948,3.00,3.00,BANCARIO,2016-09-01,
949,3.00,3.00,BANCARIO,2016-09-02,
950,2.71,2.82,BANCARIO,2016-09-03,
951,3.00,3.00,BANCARIO,2016-09-05,
952,3.00,3.00,BANCARIO,2016-09-06,
953,3.00,3.00,BANCARIO,2016-09-07,
954,3.00,3.00,BANCARIO,2016-09-08,
955,3.00,3.00,BANCARIO,2016-09-09,
956,3.00,3.00,BANCARIO,2016-09-10,
957,3.00,3.00,BANCARIO,2016-09-12,
958,3.00,3.00,BANCARIO,2016-09-13,
959,3.00,3.00,BANCARIO,2016-09-14,
960,3.00,3.00,BANCARIO,2016-09-15,
961,3.00,3.00,BANCARIO,2016-09-16,
962,3.00,3.00,BANCARIO,2016-09-17,
963,3.00,3.00,BANCARIO,2016-09-19,
964,3.00,3.00,BANCARIO,2016-09-20,
965,3.00,3.00,BANCARIO,2016-09-21,
966,3.00,3.00,BANCARIO,2016-09-22,
967,3.00,3.00,BANCARIO,2016-09-23,
968,3.00,3.00,BANCARIO,2016-09-24,
969,3.00,3.00,BANCARIO,2016-09-26,
970,3.00,3.00,BANCARIO,2016-09-27,
971,3.00,3.00,BANCARIO,2016-09-28,
972,3.00,3.00,BANCARIO,2016-09-29,
973,3.00,3.00,BANCARIO,2016-09-30,
974,3.00,3.00,BANCARIO,2016-10-01,
975,3.00,3.00,BANCARIO,2016-10-03,
976,3.00,3.00,BANCARIO,2016-10-04,
977,3.00,3.00,BANCARIO,2016-10-05,
978,3.00,3.00,BANCARIO,2016-10-06,
979,3.00,3.00,BANCARIO,2016-10-07,
980,3.00,3.00,BANCARIO,2016-10-10,
981,3.00,3.00,BANCARIO,2016-10-11,
982,3.00,3.00,BANCARIO,2016-10-12,
983,3.00,3.00,BANCARIO,2016-10-13,
984,3.00,3.00,BANCARIO,2016-10-14,
985,3.00,3.00,BANCARIO,2016-10-15,
986,3.00,3.00,BANCARIO,2016-10-17,
987,3.00,3.00,BANCARIO,2016-10-18,
988,3.00,3.00,BANCARIO,2016-10-19,
989,3.00,3.00,BANCARIO,2016-10-20,
990,3.00,3.00,BANCARIO,2016-10-21,
991,3.00,3.00,BANCARIO,2016-10-22,
992,3.00,3.00,BANCARIO,2016-10-24,
993,3.00,3.00,BANCARIO,2016-10-25,
994,3.00,3.00,BANCARIO,2016-10-26,
995,3.00,3.00,BANCARIO,2016-10-27,
996,3.00,3.00,BANCARIO,2016-10-28,
997,3.00,3.00,BANCARIO,2016-10-29,
998,3.00,3.00,BANCARIO,2016-10-31,
999,3.00,3.00,BANCARIO,2016-11-02,
1000,3.00,3.00,BANCARIO,2016-11-03,
1001,3.00,3.00,BANCARIO,2016-11-04,
1002,3.00,3.00,BANCARIO,2016-11-05,
1003,3.00,3.00,BANCARIO,2016-11-07,
1004,3.00,3.00,BANCARIO,2016-11-08,
1005,3.00,3.00,BANCARIO,2016-11-09,
1006,3.00,3.00,BANCARIO,2016-11-10,
1007,3.00,3.00,BANCARIO,2016-11-11,
1008,3.00,3.00,BANCARIO,2016-11-12,
1009,3.00,3.00,BANCARIO,2016-11-14,
1010,3.00,3.00,BANCARIO,2016-11-15,
1011,3.00,3.00,BANCARIO,2016-11-16,
1012,3.00,3.00,BANCARIO,2016-11-17,
1013,3.00,3.00,BANCARIO,2016-11-18,
1014,3.00,3.00,BANCARIO,2016-11-19,
1015,3.00,3.00,BANCARIO,2016-11-21,
1016,3.00,3.00,BANCARIO,2016-11-22,
1017,3.00,3.00,BANCARIO,2016-11-23,
1018,3.00,3.00,BANCARIO,2016-11-24,
1019,3.00,3.00,BANCARIO,2016-11-25,
1020,3.00,3.00,BANCARIO,2016-11-26,
1021,3.00,3.00,BANCARIO,2016-11-28,
1022,3.00,3.00,BANCARIO,2016-11-29,
1023,3.00,3.00,BANCARIO,2016-11-30,
1024,3.00,3.00,BANCARIO,2016-12-01,
1025,3.00,3.00,BANCARIO,2016-12-02,
1026,3.00,3.00,BANCARIO,2016-12-03,
1027,3.00,3.00,BANCARIO,2016-12-05,
1028,3.00,3.00,BANCARIO,2016-12-06,
1029,3.00,3.00,BANCARIO,2016-12-07,
1030,3.00,3.00,BANCARIO,2016-12-09,
1031,3.00,3.00,BANCARIO,2016-12-10,
1032,3.00,3.00,BANCARIO,2016-12-12,
1033,3.00,3.00,BANCARIO,2016-12-13,
1034,3.00,3.00,BANCARIO,2016-12-14,
1035,3.00,3.00,BANCARIO,2016-12-15,
1036,3.00,3.00,BANCARIO,2016-12-16,
1037,3.00,3.00,BANCARIO,2016-12-17,
1038,3.00,3.00,BANCARIO,2016-12-19,
1039,3.00,3.00,BANCARIO,2016-12-20,
1040,3.00,3.00,BANCARIO,2016-12-21,
1041,3.00,3.00,BANCARIO,2016-12-22,
1042,3.00,3.00,BANCARIO,2016-12-23,
1043,3.00,3.00,BANCARIO,2016-12-24,
1044,3.00,3.00,BANCARIO,2016-12-26,
1045,3.00,3.00,BANCARIO,2016-12-27,
1046,3.00,3.00,BANCARIO,2016-12-28,
1047,3.00,3.00,BANCARIO,2016-12-29,
1048,3.00,3.00,BANCARIO,2016-12-30,
1049,3.00,3.00,BANCARIO,2016-12-31,
1050,3.00,3.00,BANCARIO,2017-01-02,
1051,3.00,3.00,BANCARIO,2017-01-03,
1052,3.00,3.00,BANCARIO,2017-01-04,
1053,3.00,3.00,BANCARIO,2017-01-05,
1054,3.00,3.00,BANCARIO,2017-01-07,
1055,3.00,3.00,BANCARIO,2017-01-09,
1056,3.00,3.00,BANCARIO,2017-01-10,
1057,3.00,3.00,BANCARIO,2017-01-11,
1058,3.00,3.00,BANCARIO,2017-01-12,
1059,3.00,3.00,BANCARIO,2017-01-13,
1060,3.00,3.00,BANCARIO,2017-01-14,
1061,3.00,3.00,BANCARIO,2017-01-16,
1062,3.00,3.00,BANCARIO,2017-01-17,
1063,3.00,3.00,BANCARIO,2017-01-18,
1064,3.00,3.00,BANCARIO,2017-01-19,
1065,3.00,3.00,BANCARIO,2017-01-20,
1066,3.00,3.00,BANCARIO,2017-01-21,
1067,3.00,3.00,BANCARIO,2017-01-23,
1068,3.00,3.00,BANCARIO,2017-01-24,
1069,3.00,3.00,BANCARIO,2017-01-25,
1070,3.00,3.00,BANCARIO,2017-01-26,
1071,3.00,3.00,BANCARIO,2017-01-27,
1072,3.00,3.00,BANCARIO,2017-01-28,
1073,3.00,3.00,BANCARIO,2017-01-30,
1074,3.00,3.00,BANCARIO,2017-01-31,
1075,3.00,3.00,BANCARIO,2017-02-01,
1076,3.00,3.00,BANCARIO,2017-02-02,
1077,3.00,3.00,BANCARIO,2017-02-03,
1078,3.00,3.00,BANCARIO,2017-02-04,
1079,3.00,3.00,BANCARIO,2017-02-06,
1080,3.00,3.00,BANCARIO,2017-02-07,
1081,3.00,3.00,BANCARIO,2017-02-08,
1082,3.00,3.00,BANCARIO,2017-02-09,
1083,3.00,3.00,BANCARIO,2017-02-10,
1084,3.00,3.00,BANCARIO,2017-02-11,
1085,3.00,3.00,BANCARIO,2017-02-13,
1086,3.00,3.00,BANCARIO,2017-02-14,
1087,3.00,3.00,BANCARIO,2017-02-15,
1088,3.00,3.00,BANCARIO,2017-02-16,
1089,3.00,3.00,BANCARIO,2017-02-17,
1090,3.00,3.00,BANCARIO,2017-02-18,
1091,3.00,3.00,BANCARIO,2017-02-20,
1092,3.00,3.00,BANCARIO,2017-02-21,
1093,3.00,3.00,BANCARIO,2017-02-22,
1094,3.00,3.00,BANCARIO,2017-02-23,
1095,3.00,3.00,BANCARIO,2017-02-24,
1096,3.00,3.00,BANCARIO,2017-02-25,
1097,3.00,3.00,BANCARIO,2017-02-27,
1098,3.00,3.00,BANCARIO,2017-02-28,
1099,3.00,3.00,BANCARIO,2017-03-01,
1100,3.00,3.00,BANCARIO,2017-03-02,
1101,3.00,3.00,BANCARIO,2017-03-03,
1102,3.00,3.00,BANCARIO,2017-03-04,
1103,3.00,3.00,BANCARIO,2017-03-06,
1104,3.00,3.00,BANCARIO,2017-03-07,
1105,3.00,3.00,BANCARIO,2017-03-08,
1106,3.00,3.00,BANCARIO,2017-03-09,
1107,3.00,3.00,BANCARIO,2017-03-10,
1108,3.00,3.00,BANCARIO,2017-03-11,
1109,3.00,3.00,BANCARIO,2017-03-13,
1110,3.00,3.00,BANCARIO,2017-03-14,
1111,3.00,3.00,BANCARIO,2017-03-15,
1112,3.00,3.00,BANCARIO,2017-03-16,
1113,3.00,3.00,BANCARIO,2017-03-17,
1114,3.00,3.00,BANCARIO,2017-03-18,
1115,3.00,3.00,BANCARIO,2017-03-20,
1116,3.00,3.00,BANCARIO,2017-03-21,
1117,3.00,3.00,BANCARIO,2017-03-22,
1118,3.00,3.00,BANCARIO,2017-03-23,
1119,3.00,3.00,BANCARIO,2017-03-24,
1120,3.00,3.00,BANCARIO,2017-03-25,
1121,3.00,3.00,BANCARIO,2017-03-27,
1122,3.00,3.00,BANCARIO,2017-03-28,
1123,3.00,3.00,BANCARIO,2017-03-29,
1124,3.00,3.00,BANCARIO,2017-03-30,
1125,3.00,3.00,BANCARIO,2017-03-31,
1126,3.00,3.00,BANCARIO,2017-04-01,
1127,3.00,3.00,BANCARIO,2017-04-03,
1128,3.00,3.00,BANCARIO,2017-04-04,
1129,3.00,3.00,BANCARIO,2017-04-05,
1130,3.00,3.00,BANCARIO,2017-04-06,
1131,3.00,3.00,BANCARIO,2017-04-07,
1132,3.00,3.00,BANCARIO,2017-04-08,
1133,3.00,3.00,BANCARIO,2017-04-10,
1134,3.00,3.00,BANCARIO,2017-04-11,
1135,3.00,3.00,BANCARIO,2017-04-12,
1136,3.00,3.00,BANCARIO,2017-04-15,
1137,3.00,3.00,BANCARIO,2017-04-17,
1138,3.00,3.00,BANCARIO,2017-04-18,
1139,3.00,3.00,BANCARIO,2017-04-19,
1140,3.00,3.00,BANCARIO,2017-04-20,
1141,3.00,3.00,BANCARIO,2017-04-21,
1142,3.00,3.00,BANCARIO,2017-04-22,
1143,3.00,3.00,BANCARIO,2017-04-24,
1144,3.00,3.00,BANCARIO,2017-04-25,
1145,3.00,3.00,BANCARIO,2017-04-26,
1146,3.00,3.00,BANCARIO,2017-04-27,
1147,3.00,3.00,BANCARIO,2017-04-28,
1148,3.00,3.00,BANCARIO,2017-04-29,
1149,3.00,3.00,BANCARIO,2017-05-02,
1150,2.71,2.82,BANCARIO,2017-05-23,
